student_id,is_male,age_group,study_hours_per_day,sleep_hours,gaming_hours,social_media_hours,attendance_percentage,stress_level,focus_score,Previous_Grades,is_passing,final_grade
7752,1,21-23,1.51999998092651,3.28999996185303,3.22000002861023,6.42000007629395,70.5100021362305,8,90,0,1,B
7754,1,21-23,4.15000009536743,8.59000015258789,0.300000011920929,3.75,67.75,2,80,0,1,D
7755,0,27-29,6.21000003814697,4.09000015258789,0.0799999982118607,5.96000003814697,49.7400016784668,9,52,0,1,A
7756,0,24-26,5.42999982833862,5.51000022888184,5.67999982833862,1.38999998569489,40,3,37,59.4000015258789,1,B
7757,1,15-17,6.19000005722046,6.05000019073486,0.649999976158142,7.21999979019165,50.7999992370605,7,65,93.1999969482422,1,D
7758,1,18-20,0.509999990463257,9.13000011444092,4.98999977111816,1.0900000333786,73.5400009155273,4,63,52.4000015258789,0,F
7759,0,21-23,1.71000003814697,6.32999992370605,1.00999999046326,6.5,71.3000030517578,2,54,71.9000015258789,1,B
7760,1,21-23,5.40999984741211,6.57999992370605,3.78999996185303,3.19000005722046,48.7400016784668,2,79,0,1,D
7761,0,18-20,2.6800000667572,4.78000020980835,3.0699999332428,1.30999994277954,40.3800010681152,10,66,0,1,A
7762,0,24-26,1.23000001907349,7.67999982833862,0.740000009536743,6.96000003814697,63.4199981689453,2,59,0,0,F
7763,0,18-20,2.5699999332428,3.1800000667572,1.29999995231628,5.8600001335144,50.4000015258789,10,59,0,1,B
7765,0,18-20,5.65000009536743,6.48999977111816,5.26000022888184,5.32000017166138,69.5199966430664,3,93,57.7999992370605,1,B
7766,0,18-20,2.30999994277954,3.4300000667572,1.03999996185303,1.25,78.25,3,85,0,1,A
7767,0,21-23,0.649999976158142,6.90999984741211,3.16000008583069,7.80000019073486,53.9300003051758,1,88,0,1,B
7768,0,24-26,3.90000009536743,6.59999990463257,5.96999979019165,4.3899998664856,85.0599975585938,4,95,0,1,B
7770,0,24-26,7.48000001907349,4.46000003814697,0.920000016689301,0.529999971389771,66.5199966430664,9,65,0,1,D
7771,1,21-23,9.22999954223633,4.90000009536743,5.46999979019165,5.03000020980835,65.6600036621094,10,52,0,1,B
7772,0,24-26,4.03000020980835,3.91000008583069,5.34999990463257,5.15999984741211,95.879997253418,2,97,70.3000030517578,1,A
7773,1,21-23,7.03999996185303,6.71999979019165,0.209999993443489,7.82999992370605,76.8899993896484,10,47,0,1,B
7774,1,21-23,6.53000020980835,9.14999961853027,2.34999990463257,3.97000002861023,92.5100021362305,10,86,61.9000015258789,1,D
7775,1,24-26,4.51000022888184,9.46000003814697,5.78000020980835,2.71000003814697,78.8000030517578,5,99,73.5999984741211,1,D
7776,0,15-17,1.12999999523163,9.67000007629395,2.8199999332428,5.67999982833862,64.3899993896484,9,88,0,1,A
7777,1,18-20,5,7.19999980926514,3.6800000667572,6.42000007629395,94.7200012207031,8,55,47.2000007629395,1,B
7778,0,15-17,3.85999989509583,7.34999990463257,1.37000000476837,5.48999977111816,95.75,7,99,0,0,F
7779,0,18-20,5.73000001907349,5.17000007629395,4.19000005722046,5.94999980926514,98.5800018310547,3,81,60.2999992370605,1,A
7780,1,18-20,1.69000005722046,9.19999980926514,3.39000010490417,5.53999996185303,61.1300010681152,5,65,81.5,1,D
7781,0,27-29,7.38000011444092,6.42000007629395,3.44000005722046,1.38999998569489,45.4300003051758,10,31,0,1,D
7782,0,27-29,7.98000001907349,4.96000003814697,3.57999992370605,6.48000001907349,46.689998626709,2,44,82.1999969482422,1,C
7783,0,21-23,4.19000005722046,9.76000022888184,0.0700000002980232,5.01000022888184,65.7600021362305,2,31,64.5999984741211,1,B
7784,1,24-26,2.17000007629395,7.94000005722046,0.409999996423721,3.13000011444092,48.2799987792969,1,86,0,1,C
7785,1,24-26,6.42000007629395,6.25,5.07000017166138,5.30000019073486,95.4499969482422,4,93,58.7000007629395,1,C
7786,0,27-29,9.57999992370605,3.48000001907349,3.70000004768372,6.76999998092651,55.4900016784668,10,35,0,1,C
7787,1,27-29,7.15000009536743,3.98000001907349,4.80999994277954,6.90000009536743,83.5800018310547,8,76,54,1,D
7788,1,24-26,1.66999995708466,4.38000011444092,3.65000009536743,2.67000007629395,71.5500030517578,8,47,49.0999984741211,1,D
7789,1,18-20,4.26999998092651,9.31999969482422,0.689999997615814,0.939999997615814,94.8199996948242,7,70,79,1,D
7790,0,24-26,9.19999980926514,9.80000019073486,3.66000008583069,1.78999996185303,74.0500030517578,5,84,81.0999984741211,1,D
7791,1,18-20,6.53000020980835,4.86999988555908,1.27999997138977,4.8600001335144,99.1100006103516,3,43,79,1,B
7792,0,21-23,1.89999997615814,6.48999977111816,3.73000001907349,4.13000011444092,44.8800010681152,1,58,81.5999984741211,1,A
7794,0,24-26,3.85999989509583,5.69000005722046,3.15000009536743,2.4300000667572,76.8899993896484,6,39,0,0,F
7795,1,27-29,5.15000009536743,6.44999980926514,0.189999997615814,0.610000014305115,80.5800018310547,4,33,54.5,0,F
7796,1,21-23,4.44000005722046,9.21000003814697,0.649999976158142,2.41000008583069,59.0299987792969,5,82,0,1,D
7797,1,24-26,7.3899998664856,4.44999980926514,3.35999989509583,5.53999996185303,45.310001373291,2,37,0,1,B
7798,1,15-17,2.5699999332428,9.96000003814697,0.970000028610229,4.98000001907349,52.8600006103516,8,71,0,1,D
7799,1,21-23,4.19000005722046,6.19000005722046,0.629999995231628,2.21000003814697,91.6699981689453,10,30,70.6999969482422,0,F
7800,1,15-17,7.57000017166138,4.80999994277954,0.810000002384186,6.17999982833862,89.7300033569336,7,66,0,1,B
7801,0,15-17,7.19999980926514,9.25,4.6100001335144,7.67000007629395,53.4199981689453,6,31,85.8000030517578,1,C
7802,0,24-26,2.42000007629395,3.53999996185303,2.73000001907349,2.01999998092651,41.7099990844727,5,72,60.0999984741211,1,A
7803,0,21-23,3.82999992370605,7.5,1.25999999046326,6.28999996185303,79.8099975585938,7,44,72.1999969482422,1,D
7804,1,18-20,0.639999985694885,3.4300000667572,2.85999989509583,6.28999996185303,53.1800003051758,1,95,57.5,1,B
7805,0,21-23,5.53999996185303,9.61999988555908,4.59999990463257,4.28000020980835,69.5899963378906,9,50,39.4000015258789,1,C
7806,1,24-26,3.17000007629395,7.48000001907349,5.75,0.0799999982118607,66.3399963378906,8,94,0,0,F
7807,0,21-23,0.610000014305115,5.78999996185303,5.11999988555908,2.34999990463257,79.8600006103516,7,55,86.9000015258789,1,A
7808,1,27-29,4.53000020980835,5.96999979019165,1.75999999046326,0.310000002384186,61.1100006103516,1,62,0,1,B
7809,0,18-20,9.3100004196167,4.15999984741211,2.19000005722046,3.26999998092651,66.2200012207031,3,46,0,0,F
7810,0,27-29,9.27000045776367,5.51999998092651,4.34000015258789,4.55000019073486,89.7600021362305,5,59,0,1,C
7811,1,21-23,4.03000020980835,9.32999992370605,4.48999977111816,3.5,58.8400001525879,4,99,0,1,C
7812,0,27-29,4.76999998092651,8.64000034332275,0.430000007152557,5.55000019073486,51.2099990844727,1,91,72.6999969482422,1,B
7813,0,18-20,2.80999994277954,7.63000011444092,1.13999998569489,1.87999999523163,63,7,61,85.3000030517578,1,B
7814,0,27-29,1.14999997615814,9.77000045776367,0.810000002384186,0.620000004768372,55.7900009155273,9,70,51,1,D
7815,0,18-20,7.09000015258789,7.01000022888184,4.63000011444092,1.35000002384186,94.25,1,71,0,1,D
7816,0,24-26,8.10000038146973,4.23000001907349,3.5699999332428,2.14000010490417,40.6500015258789,8,73,0,1,D
7817,0,24-26,8.85999965667725,8,4.78999996185303,1.95000004768372,89.4700012207031,5,64,34.5,1,C
7818,0,18-20,9.39000034332275,7.1399998664856,5.36999988555908,4.1100001335144,54.5800018310547,2,70,43.0999984741211,1,D
7819,0,15-17,9.19999980926514,6.05999994277954,4.67000007629395,7.17999982833862,56.3400001525879,5,67,0,1,A
7820,0,18-20,0.759999990463257,4.03000020980835,0.360000014305115,2.84999990463257,46.4799995422363,10,30,0,0,F
7822,1,24-26,4.1100001335144,6.1100001335144,2.30999994277954,6.55999994277954,42.7400016784668,10,39,0,1,B
7823,1,15-17,8.92000007629395,7.05000019073486,1.80999994277954,0.129999995231628,66.2099990844727,7,78,0,0,F
7824,0,21-23,4.69000005722046,5.21000003814697,3.64000010490417,4.11999988555908,83.9800033569336,8,89,0,1,C
7826,1,24-26,0.610000014305115,5.51999998092651,2.73000001907349,4.53000020980835,47.9300003051758,2,53,0,1,A
7827,1,24-26,1,8.96000003814697,1.44000005722046,7.44000005722046,60.3300018310547,1,66,67.6999969482422,0,F
7828,1,21-23,6.88000011444092,4.11999988555908,5.71999979019165,0.239999994635582,87.3099975585938,3,49,0,1,C
7829,0,18-20,9.40999984741211,6.30000019073486,1.88999998569489,7.53000020980835,48.6800003051758,8,61,62.5,1,D
7830,0,24-26,2.63000011444092,5.07999992370605,4.69999980926514,6,52.7599983215332,1,68,0,0,F
7831,0,21-23,1.38999998569489,9.73999977111816,5.01999998092651,2.61999988555908,51.189998626709,7,80,0,1,A
7832,1,18-20,2.52999997138977,3.58999991416931,0.490000009536743,5.01999998092651,95.5500030517578,7,98,54.0999984741211,1,D
7833,0,24-26,2.51999998092651,4.71999979019165,0.829999983310699,4.5,41.9300003051758,9,54,0,1,D
7834,1,27-29,3.27999997138977,6.15000009536743,2.27999997138977,7.28000020980835,46.5900001525879,2,61,54.5999984741211,1,D
7835,0,18-20,1.39999997615814,4.73000001907349,1.74000000953674,3.29999995231628,99.2699966430664,3,51,80.1999969482422,1,D
7836,1,18-20,2.74000000953674,7.94999980926514,5.88000011444092,0.800000011920929,83.1699981689453,4,33,64,1,A
7837,0,18-20,9.25,5.59999990463257,0.439999997615814,0.550000011920929,82.5800018310547,6,74,80.1999969482422,1,C
7838,0,27-29,8.96000003814697,8.47000026702881,5.75,3.30999994277954,57.0099983215332,5,79,81.4000015258789,1,D
7839,0,15-17,3.5,6.8600001335144,2.16000008583069,7.8899998664856,78.0299987792969,2,50,0,1,D
7840,0,18-20,9.97000026702881,5.98999977111816,2.88000011444092,4.94999980926514,67.6699981689453,2,43,0,1,C
7841,0,21-23,3.32999992370605,5.55000019073486,3.75999999046326,5.92999982833862,59.3499984741211,10,41,68.9000015258789,1,D
7842,0,27-29,7.3600001335144,4.55000019073486,3.71000003814697,7.69999980926514,44.2200012207031,2,44,0,1,D
7843,1,21-23,6.61999988555908,4.76999998092651,2.03999996185303,5.30999994277954,99.7600021362305,10,73,92.5999984741211,0,F
7844,1,21-23,1.11000001430511,4.23000001907349,2.78999996185303,4.82000017166138,44.3899993896484,10,93,0,1,A
7845,0,15-17,3.75,8.96000003814697,1.6599999666214,1.50999999046326,71.0299987792969,2,82,58,0,F
7846,0,18-20,9.53999996185303,6.84000015258789,1.52999997138977,2.3199999332428,70.620002746582,2,84,60.2999992370605,1,A
7847,0,15-17,0.980000019073486,6.38000011444092,0.490000009536743,7.03999996185303,83.7799987792969,8,64,77.5999984741211,1,D
7850,0,21-23,0.879999995231628,9.18000030517578,1.39999997615814,0.129999995231628,87.1999969482422,10,32,71.6999969482422,1,C
7851,0,27-29,4.73999977111816,8.98999977111816,0.779999971389771,4.05000019073486,74.9000015258789,4,66,0,1,D
7853,0,27-29,9.46000003814697,6.71000003814697,2.16000008583069,2.24000000953674,60.75,2,81,0,0,F
7854,0,21-23,9.80000019073486,4.57999992370605,2.95000004768372,6.8899998664856,45.1100006103516,1,93,56.0999984741211,0,F
7855,0,24-26,5.07000017166138,7.84999990463257,4.23000001907349,6.71000003814697,53.1699981689453,5,96,0,1,B
7856,1,24-26,1.32000005245209,8.97000026702881,4.15000009536743,7.17000007629395,83.8399963378906,5,73,0,1,D
7857,0,27-29,7.84000015258789,5.1399998664856,0.46000000834465,3.44000005722046,41.5800018310547,1,30,59.7000007629395,1,D
7858,1,15-17,7.23999977111816,6.05000019073486,0.349999994039536,7.69000005722046,47.7799987792969,3,63,0,1,A
7859,1,18-20,6.01000022888184,3.75,4.53999996185303,2.5699999332428,92.2200012207031,7,66,0,0,F
7860,0,24-26,8.9399995803833,9.01000022888184,4.80000019073486,7.90999984741211,89.3300018310547,9,45,54.7000007629395,1,D
7861,0,27-29,9.15999984741211,3.6800000667572,2.59999990463257,6.05999994277954,87.6800003051758,2,66,0,1,D
7862,1,15-17,6.98999977111816,7.92999982833862,1.82000005245209,5.23000001907349,72.5100021362305,2,33,62.9000015258789,1,D
7863,1,24-26,1.55999994277954,4.30999994277954,0.920000016689301,7.13000011444092,88.7799987792969,5,76,67.1999969482422,1,B
7865,0,21-23,4.38000011444092,7.5,2.35999989509583,3.35999989509583,66.2900009155273,2,56,63.5,1,A
7866,1,21-23,3.27999997138977,7.82999992370605,5.80000019073486,2.89000010490417,98.2699966430664,5,38,65.1999969482422,1,A
7868,1,21-23,6.30999994277954,5.78000020980835,3.09999990463257,3.84999990463257,53.2000007629395,10,96,0,1,C
7869,0,21-23,6.98999977111816,7.34000015258789,2.67000007629395,6.32000017166138,56.5699996948242,5,86,41.5,1,D
7870,0,27-29,7.13000011444092,4.6399998664856,0.0299999993294477,1.10000002384186,56.8300018310547,1,81,49.7999992370605,1,D
7871,0,18-20,2.17000007629395,4.92000007629395,1.08000004291534,7.42000007629395,41.189998626709,7,31,0,1,C
7872,0,27-29,3.41000008583069,3.46000003814697,3.75999999046326,1.75999999046326,79.8600006103516,3,78,56.4000015258789,1,C
7873,1,18-20,2.39000010490417,7.28999996185303,3.60999989509583,7.69000005722046,84.5699996948242,7,80,0,0,F
7874,0,21-23,6.21000003814697,8.89000034332275,3.5,3.65000009536743,47.2900009155273,3,76,0,1,C
7875,1,18-20,5.8899998664856,5.65000009536743,1.38999998569489,1.11000001430511,93.9400024414063,4,66,69.0999984741211,1,C
7876,0,18-20,5.28000020980835,4.46000003814697,1.76999998092651,0.899999976158142,49.7700004577637,4,43,0,1,B
7877,0,24-26,3.30999994277954,8.77000045776367,3.33999991416931,5.30000019073486,78.3600006103516,2,83,0,1,D
7878,1,18-20,2.75,7.51000022888184,0.980000019073486,6.48999977111816,89.0500030517578,6,57,49.9000015258789,0,F
7879,1,27-29,8.96000003814697,9.25,1.50999999046326,0.46000000834465,69.1100006103516,3,67,65.4000015258789,1,D
7880,1,15-17,0.959999978542328,3.03999996185303,4.82999992370605,7.32999992370605,52.3199996948242,8,36,0,1,C
7881,0,21-23,6.73999977111816,5.80999994277954,1.50999999046326,0.310000002384186,43.2799987792969,6,54,0,1,D
7882,0,27-29,0.689999997615814,9.3100004196167,3.69000005722046,4.3600001335144,74.3300018310547,1,39,71,0,F
7883,1,21-23,2.33999991416931,7.73000001907349,3.61999988555908,4.11999988555908,63.4700012207031,2,87,0,1,C
7885,1,24-26,8.92000007629395,5.90000009536743,3.25,4.65999984741211,91.4599990844727,8,36,0,1,D
7886,0,18-20,1.80999994277954,9.27000045776367,2.77999997138977,2.70000004768372,42.060001373291,1,34,0,1,B
7887,0,15-17,9.40999984741211,8.81999969482422,2.00999999046326,4.6399998664856,86.6800003051758,1,38,0,1,A
7888,1,21-23,8.25,3.08999991416931,1.22000002861023,7.6100001335144,86.1100006103516,3,67,74.5,1,C
7889,1,21-23,6.94999980926514,3.84999990463257,1.70000004768372,0.980000019073486,40.189998626709,10,48,71.8000030517578,0,F
7890,0,24-26,4.40999984741211,6.59000015258789,5.76000022888184,5.25,48.7099990844727,9,81,48.9000015258789,0,F
7891,0,21-23,9.10000038146973,3.79999995231628,5.76999998092651,1.35000002384186,81.2600021362305,7,50,58.0999984741211,1,C
7892,1,18-20,5.51999998092651,4.92000007629395,1.11000001430511,1.63999998569489,67.0100021362305,4,66,68.0999984741211,1,D
7893,1,18-20,4.03000020980835,8.84000015258789,0.370000004768372,7.78000020980835,75.2699966430664,10,53,0,1,D
7894,0,21-23,6.05999994277954,5.69999980926514,1.77999997138977,6.6100001335144,56.6500015258789,3,43,59.9000015258789,1,C
7895,1,27-29,2.71000003814697,6.15999984741211,4.59999990463257,7.28999996185303,54.8199996948242,6,72,0,1,B
7896,0,15-17,3.08999991416931,4.21999979019165,2.29999995231628,1.22000002861023,73.879997253418,4,89,92.5,1,D
7897,1,21-23,9.22999954223633,7.21999979019165,1.78999996185303,3.29999995231628,58.8400001525879,6,99,69.5999984741211,1,C
7898,0,21-23,8.03999996185303,3.83999991416931,2.23000001907349,6.1399998664856,40.5,8,54,75.4000015258789,1,D
7899,1,24-26,5.38000011444092,7.40999984741211,1.29999995231628,5.19000005722046,55.1399993896484,1,57,51.7000007629395,1,D
7900,0,27-29,4.46000003814697,8.22999954223633,3.76999998092651,1.21000003814697,54.3800010681152,5,99,0,1,C
7901,0,21-23,8.17000007629395,9.11999988555908,3.50999999046326,3.50999999046326,55.7900009155273,2,66,0,0,F
7902,0,27-29,5.92000007629395,7.07999992370605,2.10999989509583,1.94000005722046,82.8899993896484,3,80,0,1,D
7903,1,27-29,4.44000005722046,5.32000017166138,2.88000011444092,2.70000004768372,44.0900001525879,5,60,68.4000015258789,1,A
7904,0,24-26,5.40000009536743,8.96000003814697,0.0199999995529652,7.30000019073486,42.4300003051758,7,50,0,1,D
7905,1,15-17,2.71000003814697,7.17999982833862,3.17000007629395,1.97000002861023,66.4100036621094,5,36,78.4000015258789,0,F
7906,1,18-20,2.42000007629395,5.51000022888184,5.01000022888184,3.00999999046326,62.9199981689453,10,58,83.9000015258789,1,D
7907,0,27-29,9.89999961853027,5.26000022888184,0.829999983310699,4.1399998664856,87.4199981689453,3,80,33.7999992370605,1,D
7908,0,21-23,9.71000003814697,5.23999977111816,5.63000011444092,0.569999992847443,90.2699966430664,5,64,0,1,A
7909,1,27-29,4.5,3.39000010490417,3.14000010490417,7.1100001335144,67.9199981689453,10,95,90,1,D
7911,0,21-23,8.35999965667725,3.63000011444092,1.75,2.88000011444092,57.5800018310547,8,62,0,1,D
7912,0,27-29,7.40000009536743,5.19000005722046,3.78999996185303,3.8199999332428,86.0199966430664,6,33,31.6000003814697,0,F
7913,0,18-20,1.45000004768372,6.32000017166138,1.67999994754791,5.40000009536743,46.4900016784668,6,79,45.5999984741211,1,A
7914,0,21-23,4.05999994277954,4.03000020980835,4.8899998664856,4.8899998664856,69.4400024414063,4,93,0,1,C
7915,0,24-26,2.88000011444092,8.80000019073486,5.51000022888184,4.61999988555908,94.629997253418,10,85,58,0,F
7916,0,15-17,9.93000030517578,3.46000003814697,5.53000020980835,2.44000005722046,51.9799995422363,6,74,73.1999969482422,1,D
7917,0,21-23,7.6100001335144,9.61999988555908,4.73000001907349,3.48000001907349,40.3199996948242,2,41,59,1,C
7918,1,21-23,0.949999988079071,3.51999998092651,5.73000001907349,5.57999992370605,69.1800003051758,7,95,97.6999969482422,1,C
7919,0,21-23,9.05000019073486,9.26000022888184,4.84000015258789,6.98999977111816,60.189998626709,5,90,0,1,A
7920,0,27-29,9.31999969482422,4.82000017166138,5.34000015258789,1.0900000333786,82.9199981689453,5,37,0,1,D
7921,0,24-26,3.67000007629395,9.90999984741211,1.95000004768372,6.71999979019165,90.2699966430664,1,79,0,1,D
7922,1,18-20,6.59999990463257,6.65000009536743,3.92000007629395,6.36999988555908,54.3199996948242,6,94,66.0999984741211,1,D
7923,1,18-20,6.98000001907349,3.13000011444092,1.1599999666214,5.94000005722046,58.7000007629395,5,50,0,1,C
7924,1,21-23,7.42999982833862,4.98000001907349,1.87999999523163,3.71000003814697,41.560001373291,6,81,0,0,F
7925,1,27-29,7.09000015258789,9.57999992370605,3.41000008583069,4.51000022888184,76.7099990844727,4,52,0,1,A
7926,0,18-20,5.82000017166138,5.09999990463257,2.74000000953674,3.82999992370605,73.8499984741211,6,73,0,1,D
7927,1,15-17,9.5600004196167,5.51999998092651,5.3600001335144,4.09000015258789,69.3000030517578,1,44,0,1,D
7928,1,24-26,5.36999988555908,3.30999994277954,1.16999995708466,4.92999982833862,54.310001373291,10,86,0,1,D
7929,0,24-26,1.54999995231628,4.76999998092651,3.84999990463257,3.94000005722046,75.5800018310547,6,69,55.4000015258789,0,F
7930,0,21-23,1.25999999046326,4.82000017166138,2.30999994277954,4.44999980926514,76.9599990844727,1,45,69.9000015258789,1,A
7931,1,21-23,0.670000016689301,8.01000022888184,1.79999995231628,5.30000019073486,89.5899963378906,9,67,65.1999969482422,1,A
7932,1,18-20,4.57000017166138,6.53999996185303,0.629999995231628,2.17000007629395,60.939998626709,2,82,0,1,A
7933,0,24-26,3.09999990463257,4.13000011444092,4.25,5.71999979019165,90.75,8,69,37.2999992370605,1,C
7934,1,18-20,9,8.56999969482422,2.54999995231628,7.76000022888184,87.120002746582,7,93,99.4000015258789,1,D
7935,0,27-29,8.73999977111816,7.28000020980835,5.03000020980835,1.57000005245209,89.8300018310547,9,51,67,1,B
7936,1,21-23,8.46000003814697,4.88000011444092,4.6399998664856,7.34999990463257,49.4799995422363,10,68,0,1,D
7937,0,24-26,8.73999977111816,4.57000017166138,2.61999988555908,3.39000010490417,51.0299987792969,7,33,50,1,C
7938,1,15-17,3.32999992370605,9.47000026702881,1.53999996185303,7.32999992370605,90.2300033569336,8,87,0,1,C
7939,0,27-29,4.55000019073486,7.46000003814697,4.76000022888184,3.34999990463257,73.870002746582,1,32,0,1,B
7940,1,18-20,3.46000003814697,8.64999961853027,0.550000011920929,5.71000003814697,78.3300018310547,5,86,28.7000007629395,1,A
7941,1,21-23,1.32000005245209,4.57999992370605,2.5,4.46000003814697,69.1699981689453,1,94,75.5,0,F
7942,1,21-23,9.27999973297119,7.11999988555908,4.69000005722046,6,82.5699996948242,2,48,54.7000007629395,1,D
7943,0,24-26,6.34999990463257,3.36999988555908,1,5.6100001335144,74.2099990844727,8,38,0,1,A
7944,0,21-23,1.75999999046326,7.15999984741211,3.07999992370605,7.67000007629395,46.0800018310547,9,55,0,1,B
7945,1,24-26,2.46000003814697,4.42999982833862,4.69999980926514,2.30999994277954,56.5400009155273,2,35,0,0,F
7946,1,18-20,4.78000020980835,7.67999982833862,0.140000000596046,7.44000005722046,95.2200012207031,4,78,61.5,1,A
7947,0,18-20,0.990000009536743,9.52000045776367,4.46999979019165,2.01999998092651,66.8499984741211,2,96,0,0,F
7948,0,21-23,3.07999992370605,6.21000003814697,1.5900000333786,6.28999996185303,51.9199981689453,4,99,85.8000030517578,0,F
7949,0,27-29,7.17999982833862,5.1399998664856,4.55999994277954,3.92000007629395,61.9199981689453,7,79,0,1,D
7950,0,15-17,9.23999977111816,3.85999989509583,2.50999999046326,0.579999983310699,56.9199981689453,9,36,71.5999984741211,1,D
7951,1,15-17,9.31999969482422,7.69000005722046,0.140000000596046,0.280000001192093,78.4800033569336,10,34,73,1,C
7952,1,24-26,5.44000005722046,7.09000015258789,3.39000010490417,4.15999984741211,73.1999969482422,1,46,0,1,C
7953,1,18-20,3.47000002861023,6.80999994277954,3.82999992370605,0.280000001192093,46.7099990844727,6,85,55.4000015258789,1,A
7954,0,24-26,9.25,9.55000019073486,1.02999997138977,7.57000017166138,93.1699981689453,4,69,52.2999992370605,1,B
7955,1,18-20,7.96999979019165,9.85000038146973,3.05999994277954,1.32000005245209,60.8899993896484,2,72,0,0,F
7956,1,27-29,6.07999992370605,8.02000045776367,4.59000015258789,3.88000011444092,82.2399978637695,1,62,0,1,D
7957,1,24-26,8.43000030517578,4.36999988555908,0.389999985694885,3.01999998092651,67.0899963378906,4,37,51.5,1,C
7958,0,24-26,4.8600001335144,9.63000011444092,5.1399998664856,4.19999980926514,98.4000015258789,10,31,0,0,F
7959,1,27-29,1.57000005245209,5.40999984741211,2.10999989509583,1.66999995708466,78.7799987792969,8,43,44.2000007629395,1,C
7960,1,27-29,9.40999984741211,3.54999995231628,5.80000019073486,6.92999982833862,98.1800003051758,5,47,0,1,A
7961,0,15-17,5.57000017166138,4.69000005722046,4.94000005722046,0.100000001490116,88.0100021362305,2,88,21.7999992370605,1,B
7962,1,27-29,7.1100001335144,8.8100004196167,4.55000019073486,4.57000017166138,75.2300033569336,9,79,0,1,D
7963,1,18-20,4.23000001907349,4.42999982833862,0.949999988079071,2.77999997138977,77.9100036621094,6,79,0,1,B
7964,0,24-26,1.78999996185303,5.76999998092651,3.00999999046326,1.71000003814697,81.8199996948242,10,80,84,1,C
7965,0,18-20,3.07999992370605,4.90999984741211,2.04999995231628,1.71000003814697,80.1500015258789,2,33,54.4000015258789,1,B
7966,0,18-20,0.910000026226044,3.32999992370605,4.78000020980835,1.47000002861023,44.9199981689453,8,39,52.5999984741211,1,D
7967,1,18-20,1.33000004291534,6.92999982833862,1.99000000953674,4.82000017166138,77.0599975585938,6,74,0,1,D
7968,0,21-23,2.45000004768372,7.40000009536743,4.09000015258789,7.13000011444092,57.7400016784668,3,33,0,1,A
7969,0,27-29,5.82999992370605,8.53999996185303,2.69000005722046,3.1800000667572,61.689998626709,7,45,65.5,1,B
7970,1,24-26,9.93000030517578,5.90000009536743,4.59999990463257,1.32000005245209,44.689998626709,3,44,0,0,F
7971,0,21-23,8.52000045776367,3.99000000953674,0.980000019073486,0.419999986886978,85.6999969482422,10,84,0,1,A
7972,0,27-29,1.32000005245209,7.57000017166138,1.8400000333786,6.55000019073486,57.9900016784668,10,57,63.7999992370605,0,F
7973,0,21-23,8.5,9.22999954223633,0.839999973773956,1.77999997138977,63.560001373291,3,64,0,1,A
7974,0,24-26,5.59000015258789,3.83999991416931,3.44000005722046,5.88000011444092,79.3899993896484,1,59,0,0,F
7975,0,15-17,6.76999998092651,4.28000020980835,2.17000007629395,4.23999977111816,98.9100036621094,7,84,53.4000015258789,1,D
7976,0,27-29,1.73000001907349,5.30000019073486,4.71000003814697,5.09000015258789,42.6100006103516,3,39,48,1,B
7977,0,24-26,4.26000022888184,7.55000019073486,1.66999995708466,4.6100001335144,43.1399993896484,7,93,74.1999969482422,1,B
7978,1,24-26,8.89999961853027,6.67000007629395,3.63000011444092,7.61999988555908,59.4799995422363,4,92,35.7999992370605,0,F
7979,0,21-23,4.53999996185303,7.98999977111816,3.24000000953674,0.819999992847443,85.4300003051758,10,90,0,1,D
7980,1,27-29,1.71000003814697,3.22000002861023,4.28000020980835,5.26999998092651,93.5800018310547,3,46,0,1,D
7981,1,21-23,3.46000003814697,8.67000007629395,4.38000011444092,0.920000016689301,46.2900009155273,9,54,86,1,D
7982,0,21-23,2.59999990463257,9.90999984741211,5.46999979019165,1.54999995231628,60.3600006103516,2,73,43.2000007629395,1,C
7983,0,24-26,7.03000020980835,3.32999992370605,3.53999996185303,5.3899998664856,60.1199989318848,4,72,0,1,C
7984,1,27-29,9.14999961853027,6.46999979019165,4.23999977111816,4.94999980926514,54.9500007629395,1,61,99.9000015258789,1,D
7985,1,24-26,7.46999979019165,8.18000030517578,5.78999996185303,3.89000010490417,82.7900009155273,2,36,0,1,A
7986,1,24-26,8.51000022888184,6.32999992370605,4.28000020980835,6.19000005722046,70.9599990844727,2,43,0,1,C
7987,0,24-26,8.15999984741211,7.15000009536743,5.92999982833862,5.53999996185303,41.9099998474121,3,71,65.1999969482422,1,D
7988,1,15-17,0.639999985694885,9.44999980926514,3.50999999046326,0.469999998807907,42.7299995422363,2,70,51.0999984741211,1,A
7989,0,15-17,1.67999994754791,6.78000020980835,5.92000007629395,5.23999977111816,68.0500030517578,3,55,0,1,D
7990,0,24-26,4.51999998092651,4.65999984741211,1.0900000333786,3.09999990463257,56.189998626709,6,82,0,1,C
7991,1,21-23,1.55999994277954,8.17000007629395,3.72000002861023,3.76999998092651,42.8699989318848,4,75,0,1,C
7992,1,24-26,7.48000001907349,5.63000011444092,2.14000010490417,4.19000005722046,52.5900001525879,2,35,90.6999969482422,1,D
7993,1,18-20,1.16999995708466,5,3.61999988555908,2.6800000667572,45.8899993896484,6,31,0,0,F
7994,0,24-26,4.44999980926514,4.73999977111816,0.319999992847443,3.57999992370605,92.379997253418,2,81,36.5999984741211,1,D
